Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NA,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,YearsSinceSale,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1159,20,92.0,11932,1,0,3,0,8,5,2007,2008,186.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,1580,1580,5,1,5.0,1580,0,0,1593,0,0,2,0,3,1,4,7,8,0,0.0,2008.0,2,3,830,3,3,3,0,24,0,0,0,0,0,235036,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.666666666666515,False,False,True,False,False,False,False,False,False,False,False,False,True
1218,20,72.0,8640,1,0,3,0,8,5,2009,2009,72.0,3,2,4.0,3.0,2.0,6.0,936,1.0,0,364,1300,5,1,5.0,1314,0,0,1322,1,0,2,0,3,1,4,6,8,0,0.0,2009.0,2,2,552,3,3,3,135,112,0,0,0,0,0,229280,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.416666666666515,False,False,False,False,False,True,False,False,False,False,False,False,True
1329,50,60.0,10440,1,0,3,0,6,7,1920,1950,0.0,3,3,4.0,3.0,1.0,2.0,493,1.0,0,1017,1510,5,1,5.0,1584,1208,0,2814,0,0,2,0,5,1,3,8,5,2,3.0,1920.0,1,2,520,2,3,3,0,547,0,0,480,0,1150,256347,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,17.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
801,60,79.0,12798,1,1,3,1,6,5,1997,1997,0.0,2,2,4.0,3.0,4.0,6.0,462,1.0,0,154,616,4,1,5.0,616,1072,0,1718,1,0,2,1,4,1,4,8,8,0,0.0,1997.0,2,2,603,3,3,3,403,114,185,0,0,0,400,199503,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.75,False,False,False,False,False,False,False,True,False,False,False,True,False
161,20,70.0,11120,1,1,3,0,6,6,1984,1984,0.0,2,2,4.0,3.0,1.0,4.0,660,1.0,0,572,1232,3,1,5.0,1232,0,0,1253,0,0,2,0,3,1,3,6,8,0,0.0,1984.0,1,2,516,3,3,3,0,0,0,0,0,0,0,162634,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
957,160,24.0,1300,1,0,3,0,6,6,1980,1980,0.0,2,2,4.0,3.0,1.0,5.0,285,1.0,0,276,561,3,1,5.0,561,668,0,1218,0,0,1,1,2,1,3,5,8,1,3.0,1980.0,3,2,462,3,3,3,150,0,0,0,0,0,0,123889,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.75,False,False,False,False,False,False,False,True,False,False,False,True,False
1187,190,107.0,10615,1,1,3,1,3,5,1900,1970,0.0,2,2,2.0,3.0,2.0,4.0,440,1.0,0,538,978,3,1,5.0,1014,685,0,1716,1,0,2,0,3,2,3,7,8,0,0.0,1920.0,1,2,420,2,2,3,0,74,0,0,0,0,0,95065,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,16.5,False,False,False,False,False,False,False,True,False,False,False,False,False
822,20,60.0,6000,1,0,3,1,4,4,1953,1953,0.0,1,2,2.0,3.0,1.0,1.0,0,1.0,0,936,936,3,0,5.0,936,0,0,967,0,0,1,0,2,1,3,4,6,0,0.0,1974.0,1,2,576,3,3,3,0,32,112,0,0,0,0,92912,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17.0,False,False,False,False,False,False,False,True,False,False,False,True,False
1238,60,41.0,12393,1,2,3,0,7,5,2004,2005,0.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,847,847,5,1,5.0,847,1101,0,1958,0,0,2,1,4,1,4,8,8,1,4.0,2004.0,3,2,434,3,3,3,100,48,0,0,0,0,0,194706,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,19.416666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
878,60,74.0,8834,1,0,3,0,9,5,2004,2005,216.0,3,2,5.0,3.0,1.0,6.0,1170,1.0,0,292,1462,5,1,5.0,1462,762,0,2227,1,0,2,1,4,1,5,10,8,1,4.0,2004.0,3,3,738,3,3,3,184,0,0,0,0,0,0,349842,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
914,90,82.0,6270,1,0,3,0,5,6,1949,1950,0.0,2,2,3.0,3.0,1.0,4.0,284,1.0,0,717,1001,3,0,4.0,1001,1001,0,2037,0,0,2,0,4,2,3,8,8,0,0.0,1949.0,1,3,871,3,3,3,0,0,0,0,0,0,0,144848,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.5,False,False,False,False,False,False,False,True,False,False,False,True,False
153,60,70.0,14803,1,1,3,0,6,5,1971,1971,252.0,2,2,3.0,3.0,1.0,3.0,416,1.0,0,409,825,4,1,5.0,1097,896,0,1988,0,0,2,1,4,1,3,8,8,1,4.0,1971.0,2,2,495,3,3,3,0,66,0,0,0,0,0,190137,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,19.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1339,60,95.0,13450,1,1,3,0,7,5,2002,2002,0.0,3,2,4.0,3.0,1.0,6.0,700,1.0,0,216,916,5,1,5.0,920,941,0,1894,1,0,2,1,3,1,4,8,8,0,0.0,2002.0,2,2,492,3,3,3,146,91,0,0,0,0,0,200047,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,19.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
510,20,80.0,9600,1,0,3,0,5,6,1959,1959,132.0,2,2,3.0,3.0,1.0,5.0,991,1.0,0,50,1041,5,1,5.0,1041,0,0,1021,1,0,1,0,3,1,3,6,8,0,0.0,1959.0,2,1,270,3,3,3,224,88,0,0,0,0,0,124710,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1136,30,60.0,6180,1,0,3,0,6,5,1926,1950,0.0,2,2,3.0,3.0,1.0,1.0,0,1.0,0,960,960,3,0,5.0,986,0,0,980,0,0,1,0,2,1,3,5,8,1,4.0,1926.0,1,1,180,3,3,3,0,128,0,0,0,0,0,102058,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18.75,False,False,False,False,False,False,False,True,False,False,False,True,False
1252,120,70.0,3136,1,1,3,0,7,5,2003,2003,163.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,1405,1405,5,1,5.0,1405,0,0,1409,0,0,2,0,2,1,4,6,8,1,4.0,2003.0,2,2,478,3,3,3,148,36,0,0,0,0,0,171829,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.916666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
104,20,94.0,10402,1,1,3,0,7,5,2009,2009,0.0,2,2,4.0,3.0,1.0,1.0,0,1.0,0,1226,1226,5,1,5.0,1226,0,0,1229,0,0,2,0,3,1,4,6,8,0,0.0,2009.0,2,3,740,3,3,3,0,36,0,0,0,0,0,198680,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,15.75,False,False,False,False,False,False,False,True,False,False,False,True,False
587,30,55.0,10267,1,0,3,0,6,7,1918,2000,0.0,2,3,3.0,4.0,2.0,3.0,210,5.0,606,0,816,5,1,5.0,838,0,0,841,1,0,1,0,2,1,2,5,8,0,0.0,1961.0,3,1,275,3,3,1,0,0,112,0,0,0,0,129994,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,17.75,False,False,False,False,False,False,False,True,False,False,False,True,False
1381,30,45.0,8212,1,0,3,0,3,3,1914,1950,0.0,2,1,3.0,2.0,1.0,3.0,203,1.0,0,661,864,3,0,3.0,864,0,0,863,1,0,1,0,2,1,3,5,8,0,0.0,1938.0,1,1,200,3,2,3,0,0,96,0,0,0,0,58514,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,15.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1144,20,70.0,9000,1,0,3,0,5,3,1959,1959,0.0,2,2,3.0,3.0,1.0,6.0,288,1.0,0,718,1006,3,1,5.0,1006,0,0,1009,0,0,1,0,3,1,3,5,8,0,0.0,1990.0,0,0,0,0,0,3,0,24,0,0,0,0,0,80031,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,17.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
54,20,68.0,50271,1,1,3,0,9,5,1981,1987,0.0,3,2,5.0,3.0,4.0,6.0,1810,1.0,0,32,1842,4,1,5.0,1842,0,0,1841,2,0,0,1,0,1,4,5,8,1,4.0,1981.0,3,3,894,3,3,3,857,72,0,0,0,0,0,384738,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.25,False,False,False,False,False,False,False,True,False,False,False,True,False
152,20,107.0,13891,1,0,3,0,8,5,2007,2008,436.0,3,2,5.0,3.0,4.0,6.0,1400,1.0,0,310,1710,5,1,5.0,1710,0,0,1688,1,0,2,0,2,1,4,6,8,1,4.0,2007.0,2,3,866,3,3,3,0,102,0,0,0,0,0,371985,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.083333333333258,False,False,False,False,False,True,False,False,False,False,False,False,True
404,60,93.0,12090,1,0,3,0,8,5,1998,1998,650.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,1141,1141,4,1,5.0,1165,1098,0,2257,0,0,2,1,4,1,4,10,8,1,3.0,1998.0,3,2,420,3,3,3,144,123,0,0,0,0,0,258184,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,False,False
1417,190,60.0,11340,1,0,3,0,4,6,1885,1950,0.0,2,2,3.0,3.0,1.0,1.0,0,1.0,0,777,777,4,1,5.0,1246,1044,0,2255,0,0,2,0,4,2,3,11,8,0,0.0,1971.0,1,2,560,3,3,1,0,0,114,0,0,0,0,122463,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,15.833333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
208,20,70.0,12493,1,1,3,0,4,5,1960,1960,0.0,2,2,3.0,3.0,1.0,5.0,419,3.0,306,375,1100,3,1,5.0,1100,0,0,1101,1,0,1,0,3,1,3,6,8,1,1.0,1960.0,2,1,312,3,3,3,355,0,0,0,0,0,0,141204,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,17.833333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1382,20,70.0,12925,1,1,3,0,6,7,1970,1970,0.0,2,2,3.0,3.0,2.0,4.0,865,1.0,0,340,1205,5,1,5.0,2117,0,0,2149,0,0,2,1,4,1,3,7,8,2,4.0,1970.0,3,2,550,3,3,3,0,42,0,0,0,0,0,237208,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.75,False,False,False,False,False,False,False,True,False,False,False,True,False
1123,20,70.0,8926,1,1,3,0,4,3,1956,1956,0.0,2,2,3.0,3.0,1.0,1.0,0,1.0,0,672,672,5,1,4.0,960,0,0,964,0,0,1,0,3,1,3,5,8,0,0.0,1956.0,1,1,288,3,3,3,64,0,0,0,160,0,0,111952,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,16.333333333333258,False,False,False,False,False,False,False,False,False,False,False,False,False
9,50,51.0,6120,1,0,3,0,7,5,1931,1950,0.0,2,2,3.0,3.0,1.0,1.0,0,1.0,0,952,952,4,1,3.0,1022,752,0,1763,0,0,2,0,2,2,3,8,7,2,3.0,1931.0,1,2,468,2,3,3,90,0,205,0,0,0,0,129853,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17.833333333333258,False,False,False,False,False,False,False,True,False,False,False,False,False
